uuid,url,datetime_utc,time_class,time_control,rated,my_color,opponent,my_rating,opponent_rating,rating_diff,outcome,termination_reason,eco_code,opening_name,opening_family,num_plies,num_full_moves,first_move_mine,castled,castle_side,castle_move_number,datetime_local,day_of_week,hour_of_day
884ba7b8-9341-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67353656997,2023-01-13 12:55:29+00:00,rapid,600,True,black,DaniBanani06,657,728,-71,draw,Time vs insufficient material,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,126,63,e5,True,kingside,15.0,2023-01-13 15:55:29+00:00,Friday,15
6e78c186-9344-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67354879609,2023-01-13 13:16:12+00:00,rapid,600,True,black,RanieBot,663,564,99,win,Resignation,C24,Bishops Opening Berlin Defense,Bishops Opening Berlin Defense,34,17,e5,False,,,2023-01-13 16:16:12+00:00,Friday,16
1d3e1273-9374-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67375333295,2023-01-13 18:57:28+00:00,rapid,600,True,black,killkawala,673,723,-50,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,6,3,e5,False,,,2023-01-13 21:57:28+00:00,Friday,21
7d074076-9374-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67375418421,2023-01-13 19:00:15+00:00,rapid,600,True,white,ZroYen,679,588,91,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,47,24,e4,False,,,2023-01-13 22:00:15+00:00,Friday,22
8b3ae767-9385-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67382661339,2023-01-13 21:02:17+00:00,rapid,600,True,black,Trimone27,687,666,21,win,Resignation,B20,Kings Pawn Opening Speers Variation,Kings Pawn Opening Speers Variation,60,30,e5,True,kingside,5.0,2023-01-14 00:02:17+00:00,Saturday,0
32558995-9404-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67437134901,2023-01-14 12:08:53+00:00,rapid,600,True,black,Streetboy99,681,787,-106,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,45,23,e5,False,,,2023-01-14 15:08:53+00:00,Saturday,15
1ed64725-9405-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67437654219,2023-01-14 12:15:25+00:00,rapid,600,True,black,FIFIfrede,673,681,-8,loss,Checkmate,A40,Englund Gambit,Englund Gambit,57,29,e5,True,queenside,15.0,2023-01-14 15:15:25+00:00,Saturday,15
0e9fecdf-9411-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67442602061,2023-01-14 13:40:53+00:00,rapid,600,True,white,GrandMasterOfKoper,683,696,-13,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,7,4,e4,False,,,2023-01-14 16:40:53+00:00,Saturday,16
31e6afd2-9411-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67442627981,2023-01-14 13:41:53+00:00,rapid,600,True,white,seanda21uno,689,586,103,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,9,5,e4,False,,,2023-01-14 16:41:53+00:00,Saturday,16
5945450b-9411-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67442656931,2023-01-14 13:42:58+00:00,rapid,600,True,white,vanluu05,696,620,76,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,7,4,e4,False,,,2023-01-14 16:42:58+00:00,Saturday,16
72844848-9411-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67443012305,2023-01-14 13:43:43+00:00,rapid,600,True,white,Op_Shreyas123,687,645,42,loss,Resignation,B01,Scandinavian Defense,Scandinavian Defense,36,18,e4,False,,,2023-01-14 16:43:43+00:00,Saturday,16
30397f4f-9412-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67443152491,2023-01-14 13:49:04+00:00,rapid,600,True,white,L0rdJames,695,675,20,win,Resignation,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3,Scandinavian Defense Mieses Kotrc Variation,37,19,e4,True,kingside,12.0,2023-01-14 16:49:04+00:00,Saturday,16
b7f2b345-943f-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67462848663,2023-01-14 19:14:54+00:00,rapid,600,True,black,kilobeuga,702,646,56,win,Resignation,A40,Englund Gambit Mosquito Gambit,Englund Gambit Mosquito Gambit,22,11,e5,False,,,2023-01-14 22:14:54+00:00,Saturday,22
28150f9d-9440-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67462941369,2023-01-14 19:18:40+00:00,rapid,600,True,black,Aestheticswagboy,696,787,-91,loss,Checkmate,C21,Center Game,Center Game,105,53,e5,True,kingside,18.0,2023-01-14 22:18:40+00:00,Saturday,22
41d47bff-9442-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67463688569,2023-01-14 19:33:04+00:00,rapid,600,True,white,Babiii70,688,710,-22,loss,Resignation,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nc3 Qd8,Scandinavian Defense Mieses Kotrc Variation,66,33,e4,True,kingside,17.0,2023-01-14 22:33:04+00:00,Saturday,22
ed99cac5-945a-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67474366137,2023-01-14 22:29:42+00:00,rapid,600,True,black,Roblopa,698,748,-50,win,Resignation,C40,Kings Pawn Opening Kings Knight Gunderam Defense 3.Bc4,Kings Pawn Opening Kings Knight Gunderam Defense,22,11,e5,False,,,2023-01-15 01:29:42+00:00,Sunday,1
4253b4a8-945b-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67474426255,2023-01-14 22:32:02+00:00,rapid,600,True,black,Turtlqd,688,668,20,loss,Checkmate,A40,Englund Gambit,Englund Gambit,31,16,e5,True,queenside,12.0,2023-01-15 01:32:02+00:00,Sunday,1
f0b8539c-945b-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67474893031,2023-01-14 22:37:10+00:00,rapid,600,True,black,JEMMMM26,696,659,37,win,Resignation,A40,Englund Gambit,Englund Gambit,72,36,e5,False,,,2023-01-15 01:37:10+00:00,Sunday,1
89f1c650-94ad-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67509736949,2023-01-15 08:21:09+00:00,rapid,600,True,white,AsbeelO1,688,692,-4,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,32,16,e4,True,kingside,13.0,2023-01-15 11:21:09+00:00,Sunday,11
24aa3cbd-94ae-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67510240341,2023-01-15 08:25:20+00:00,rapid,600,True,white,vrooomvromm,694,593,101,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,13,7,e4,False,,,2023-01-15 11:25:20+00:00,Sunday,11
646f4f77-94ae-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67510271341,2023-01-15 08:27:18+00:00,rapid,600,True,black,Austrianathan,684,604,80,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,91,46,e5,True,kingside,4.0,2023-01-15 11:27:18+00:00,Sunday,11
e927073c-94af-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67510887743,2023-01-15 08:38:02+00:00,rapid,600,True,black,chessmatricks,678,778,-100,loss,Checkmate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,37,19,e5,True,kingside,10.0,2023-01-15 11:38:02+00:00,Sunday,11
476d3174-94d0-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67524762207,2023-01-15 12:29:42+00:00,rapid,600,True,white,DuBeAl35,687,656,31,win,Resignation,B20,Sicilian Defense,Sicilian Defense,9,5,e4,False,,,2023-01-15 15:29:42+00:00,Sunday,15
a82af83e-94d0-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67524829735,2023-01-15 12:32:27+00:00,rapid,600,True,white,lennic987,681,798,-117,loss,Abandoned,B02,Alekhines Defense,Alekhines Defense,20,10,e4,False,,,2023-01-15 15:32:27+00:00,Sunday,15
125b9c25-94d2-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67525433975,2023-01-15 12:42:33+00:00,rapid,600,True,black,chessprolegen,690,723,-33,win,Resignation,C23,Bishops Opening,Bishops Opening,6,3,e5,False,,,2023-01-15 15:42:33+00:00,Sunday,15
35b5722f-94d2-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67525808177,2023-01-15 12:43:33+00:00,rapid,600,True,white,MadeFake0,696,587,109,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,19,10,e4,False,,,2023-01-15 15:43:33+00:00,Sunday,15
896df160-94d2-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67525867293,2023-01-15 12:46:05+00:00,rapid,600,True,white,SRVZVK,705,725,-20,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,67,34,e4,True,kingside,15.0,2023-01-15 15:46:05+00:00,Sunday,15
248ef00e-94d7-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67527747545,2023-01-15 13:18:55+00:00,rapid,600,True,black,Caramelink,699,795,-96,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,37,19,e5,True,kingside,4.0,2023-01-15 16:18:55+00:00,Sunday,16
faf8015a-94d7-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67528242981,2023-01-15 13:24:49+00:00,rapid,600,True,black,alex_exterminador,707,712,-5,win,Resignation,C23,Bishops Opening,Bishops Opening,18,9,e5,False,,,2023-01-15 16:24:49+00:00,Sunday,16
30cbe995-94d8-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67528283249,2023-01-15 13:26:23+00:00,rapid,600,True,black,Froddii,700,934,-234,loss,Resignation,A40,Englund Gambit,Englund Gambit,47,24,e5,True,kingside,13.0,2023-01-15 16:26:23+00:00,Sunday,16
e5e461e5-94e3-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67533197441,2023-01-15 14:50:10+00:00,rapid,600,True,white,stefanoorio,693,763,-70,loss,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,28,14,e4,False,,,2023-01-15 17:50:10+00:00,Sunday,17
a1819701-95bf-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67627507253,2023-01-16 17:03:04+00:00,rapid,600,True,black,moriiichee,686,757,-71,loss,Resignation,C42,Petrovs Defense Classical Variation,Petrovs Defense Classical Variation,73,37,e5,True,kingside,9.0,2023-01-16 20:03:04+00:00,Monday,20
d6e959f6-95c0-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67628063767,2023-01-16 17:11:54+00:00,rapid,600,True,black,faustog1910,678,704,-26,loss,Checkmate,A40,Englund Gambit Mosquito Gambit,Englund Gambit Mosquito Gambit,95,48,e5,True,kingside,19.0,2023-01-16 20:11:54+00:00,Monday,20
75999468-95e2-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67642472467,2023-01-16 21:12:22+00:00,rapid,600,True,white,Bartolo365,686,685,1,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,31,16,e4,True,kingside,8.0,2023-01-17 00:12:22+00:00,Tuesday,0
fe4a8ec8-95e2-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67642887527,2023-01-16 21:16:25+00:00,rapid,600,True,white,gigachad_96,693,596,97,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,129,65,e4,True,kingside,9.0,2023-01-17 00:16:25+00:00,Tuesday,0
4b4e7075-9613-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67663353583,2023-01-17 03:01:55+00:00,rapid,600,True,black,0xbaz,683,609,74,loss,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,53,27,e5,True,queenside,16.0,2023-01-17 06:01:55+00:00,Tuesday,6
fd581e4a-961a-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67666864191,2023-01-17 03:57:03+00:00,rapid,600,True,white,Flaze2023,693,745,-52,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,9,5,e4,False,,,2023-01-17 06:57:03+00:00,Tuesday,6
2dc98bb3-961b-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67666886829,2023-01-17 03:58:24+00:00,rapid,600,True,black,hikarunaka_alt99,701,703,-2,win,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,8,4,e5,False,,,2023-01-17 06:58:24+00:00,Tuesday,6
5c440bc5-961b-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67666908611,2023-01-17 03:59:58+00:00,rapid,600,True,white,Sudip110,693,724,-31,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,98,49,e4,True,kingside,11.0,2023-01-17 06:59:58+00:00,Tuesday,6
3fefa08d-961d-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67667565267,2023-01-17 04:13:12+00:00,rapid,600,True,white,Jestin08,701,688,13,win,Resignation,B02,Alekhines Defense Scandinavian Variation 3.exd5 Nxd5 4.Nxd5 Qxd5 5.Nf3,Alekhines Defense Scandinavian Variation,21,11,e4,False,,,2023-01-17 07:13:12+00:00,Tuesday,7
ad56389a-968c-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67715656363,2023-01-17 17:30:52+00:00,rapid,600,True,black,CutieGeorge,708,637,71,win,Resignation,C34,Kings Gambit Accepted Kings Knight Gambit,Kings Gambit Accepted Kings Knight Gambit,68,34,e5,True,queenside,18.0,2023-01-17 20:30:52+00:00,Tuesday,20
52afaaa9-968e-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67716318473,2023-01-17 17:42:44+00:00,rapid,600,True,white,please_mercy,701,759,-58,loss,Checkmate,B01,Scandinavian Defense Mieses Kotrc Variation 3.Nf3,Scandinavian Defense Mieses Kotrc Variation,104,52,e4,False,,,2023-01-17 20:42:44+00:00,Tuesday,20
c75e77f5-968f-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67716927049,2023-01-17 17:53:07+00:00,rapid,600,True,black,Antonio26000,710,758,-48,win,Checkmate,C23,Bishops Opening,Bishops Opening,108,54,e5,False,,,2023-01-17 20:53:07+00:00,Tuesday,20
153fa405-96e6-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67753927405,2023-01-18 04:10:56+00:00,rapid,600,True,black,michaelantolakis,715,551,164,win,Resignation,C21,Center Game,Center Game,40,20,e5,False,,,2023-01-18 07:10:56+00:00,Wednesday,7
1edaf047-96e7-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67754484793,2023-01-18 04:18:19+00:00,rapid,600,True,white,Rishyrish,706,698,8,loss,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,36,18,e4,False,,,2023-01-18 07:18:19+00:00,Wednesday,7
dd430b64-9711-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67773023245,2023-01-18 09:24:26+00:00,rapid,600,True,white,chespronoob132,710,480,230,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,61,31,e4,True,kingside,9.0,2023-01-18 12:24:26+00:00,Wednesday,12
14fd49fb-9713-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67773214863,2023-01-18 09:33:15+00:00,rapid,600,True,black,chespronoob132,713,477,236,win,Checkmate,C23,Bishops Opening,Bishops Opening,8,4,e5,False,,,2023-01-18 12:33:15+00:00,Wednesday,12
417c9622-9713-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67773622897,2023-01-18 09:34:13+00:00,rapid,600,True,white,chespronoob132,716,474,242,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,7,4,e4,False,,,2023-01-18 12:34:13+00:00,Wednesday,12
85176958-9713-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67773665377,2023-01-18 09:36:18+00:00,rapid,600,True,black,chespronoob132,703,487,216,loss,Checkmate,C20,Bishops Opening Boi Variation 3.Nf3,Bishops Opening Boi Variation,79,40,e5,False,,,2023-01-18 12:36:18+00:00,Wednesday,12
d57c6529-9715-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67774415911,2023-01-18 09:52:45+00:00,rapid,600,True,white,chespronoob132,691,499,192,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,48,24,e4,True,kingside,9.0,2023-01-18 12:52:45+00:00,Wednesday,12
516b4600-9717-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67775030009,2023-01-18 10:03:19+00:00,rapid,600,True,black,chespronoob132,679,511,168,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,21,11,e5,False,,,2023-01-18 13:03:19+00:00,Wednesday,13
f847bb0e-9758-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67803347653,2023-01-18 17:53:14+00:00,rapid,600,True,white,huyanhhh,673,784,-111,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,34,17,e4,False,,,2023-01-18 20:53:14+00:00,Wednesday,20
767313ca-9759-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67803719961,2023-01-18 17:56:47+00:00,rapid,600,True,black,ViProdozadrez,667,779,-112,loss,Abandoned,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,29,15,e5,False,,,2023-01-18 20:56:47+00:00,Wednesday,20
9bde3c15-9764-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67808510539,2023-01-18 19:16:34+00:00,rapid,600,True,white,iliasgkoumanis,674,572,102,win,Resignation,B00,Nimzowitsch Defense,Nimzowitsch Defense,45,23,e4,False,,,2023-01-18 22:16:34+00:00,Wednesday,22
85dcbb65-9765-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67808731975,2023-01-18 19:23:05+00:00,rapid,600,True,black,The_SplashKING,681,614,67,win,Resignation,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,11,6,e5,False,,,2023-01-18 22:23:05+00:00,Wednesday,22
ba0a1f61-9765-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67809042215,2023-01-18 19:24:32+00:00,rapid,600,True,black,IsamudinB,671,611,60,loss,Checkmate,A00,Van t Kruijs Opening 1...e5,Van t Kruijs Opening,19,10,e5,True,kingside,6.0,2023-01-18 22:24:32+00:00,Wednesday,22
01d9c2be-9766-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67809110799,2023-01-18 19:26:36+00:00,rapid,600,True,white,Zomxie,679,633,46,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,51,26,e4,False,,,2023-01-18 22:26:36+00:00,Wednesday,22
ed7f3ac0-9766-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67809334539,2023-01-18 19:33:16+00:00,rapid,600,True,black,camaron7704,685,586,99,win,Checkmate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,56,28,e5,False,,,2023-01-18 22:33:16+00:00,Wednesday,22
4c41699c-97c5-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67849895959,2023-01-19 06:48:42+00:00,rapid,600,True,white,chespronoob132,674,537,137,loss,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,12,6,e4,False,,,2023-01-19 09:48:42+00:00,Thursday,9
8b3e987b-97c5-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67849927007,2023-01-19 06:50:27+00:00,rapid,600,True,black,Kuyamarty,668,775,-107,loss,Checkmate,C40,Kings Pawn Opening Kings Knight Variation,Kings Pawn Opening Kings Knight Variation,11,6,e5,False,,,2023-01-19 09:50:27+00:00,Thursday,9
ba06631a-97c7-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67851052653,2023-01-19 07:06:20+00:00,rapid,600,True,white,chespronoob132,673,532,141,win,Checkmate,A02,Birds Opening Froms Gambit 2.fxe5,Birds Opening Froms Gambit,41,21,f4,False,,,2023-01-19 10:06:20+00:00,Thursday,10
df60ce6a-97c8-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67851620921,2023-01-19 07:14:18+00:00,rapid,600,True,black,chespronoob132,678,527,151,win,Resignation,C23,Bishops Opening,Bishops Opening,36,18,e5,False,,,2023-01-19 10:14:18+00:00,Thursday,10
df204d7d-97c9-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67851750735,2023-01-19 07:21:30+00:00,rapid,600,True,white,chespronoob132,667,538,129,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,48,24,e4,True,kingside,18.0,2023-01-19 10:21:30+00:00,Thursday,10
1acce17c-97db-11ed-90fb-78ac4409ff3c,https://www.chess.com/game/live/67859435585,2023-01-19 09:24:52+00:00,rapid,600,True,black,davidolmos2,657,614,43,loss,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,85,43,e5,True,kingside,14.0,2023-01-19 12:24:52+00:00,Thursday,12
ee2db59d-97f8-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67872168973,2023-01-19 12:58:31+00:00,rapid,600,True,white,dumzik,649,688,-39,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,84,42,e4,True,queenside,12.0,2023-01-19 15:58:31+00:00,Thursday,15
523d991e-97fa-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67872775341,2023-01-19 13:08:17+00:00,rapid,600,True,black,0Cel,647,572,75,draw,Stalemate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,90,45,e5,True,queenside,15.0,2023-01-19 16:08:17+00:00,Thursday,16
849c3b49-97fb-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67873335133,2023-01-19 13:16:47+00:00,rapid,600,True,black,KubciLand,655,629,26,win,Abandoned,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,16,8,e5,False,,,2023-01-19 16:16:47+00:00,Thursday,16
1e7e26e7-97fc-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67873462785,2023-01-19 13:21:07+00:00,rapid,600,True,black,Moonsef,648,692,-44,loss,Checkmate,C20,Bishops Opening Boi Variation 3.Nf3,Bishops Opening Boi Variation,45,23,e5,True,kingside,11.0,2023-01-19 16:21:07+00:00,Thursday,16
d8e8a014-97fc-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67873922567,2023-01-19 13:26:17+00:00,rapid,600,True,white,LustoYuriy,656,634,22,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,11,6,e4,False,,,2023-01-19 16:26:17+00:00,Thursday,16
00c7fe1e-97fd-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67873956505,2023-01-19 13:27:29+00:00,rapid,600,True,white,iwillgetyah,649,694,-45,loss,Resignation,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,30,15,e4,False,,,2023-01-19 16:27:29+00:00,Thursday,16
916811ce-97fd-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67874077289,2023-01-19 13:31:35+00:00,rapid,600,True,white,tostbrott,641,653,-12,loss,Timeout,B00,Nimzowitsch Defense Declined 2...d5 3.exd5 Qxd5 4.Nc3,Nimzowitsch Defense Declined,82,41,e4,True,kingside,8.0,2023-01-19 16:31:35+00:00,Thursday,16
4de03988-981c-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67887297571,2023-01-19 17:11:34+00:00,rapid,600,True,black,Rohith_Gummaraju,635,728,-93,loss,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,49,25,e5,False,,,2023-01-19 20:11:34+00:00,Thursday,20
3aa9230d-981d-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67887787013,2023-01-19 17:18:20+00:00,rapid,600,True,black,dungnho,633,565,68,draw,Stalemate,A40,Englund Gambit Mosquito Gambit,Englund Gambit Mosquito Gambit,87,44,e5,False,,,2023-01-19 20:18:20+00:00,Thursday,20
26fa2812-981f-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67888515593,2023-01-19 17:32:11+00:00,rapid,600,True,white,manas0704,633,648,-15,draw,Repetition,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,192,96,e4,True,queenside,11.0,2023-01-19 20:32:11+00:00,Thursday,20
52f57984-982e-11ed-bcea-78ac4409ff3c,https://www.chess.com/game/live/67895072269,2023-01-19 19:20:27+00:00,rapid,600,True,white,guiavalido,640,543,97,win,Checkmate,C20,Kings Pawn Opening 1...e5,Kings Pawn Opening,19,10,e4,False,,,2023-01-19 22:20:27+00:00,Thursday,22
